date,total,domestic confirmation,overseas confirmation,death,seoul,busan,daegu,Incheon,gwangju,Daejeon,Ulsan,Sejong,gyeonggi0do,Gangwon0do,Chungbuk,chungnam,jeonbug,jeonnam,gyeongbug,gyeongnam,jeju,men,women,age0to9,age10to19,age20to29,age30to39,age40to49,age50to59,age60to69,age70to79,age80over
2022.5.28,14393 ,14348 ,45 ,36 ,2275 ,682 ,975 ,637 ,496 ,467 ,433 ,114 ,3254 ,570 ,487 ,624 ,584 ,508 ,1065 ,937 ,280 ,6864 ,7529 ,1210 ,1837 ,2833 ,2055 ,1966 ,1879 ,1482 ,695 ,436 
2022.5.29,12646 ,12620 ,26 ,19 ,2016 ,534 ,794 ,431 ,420 ,446 ,394 ,140 ,2838 ,468 ,457 ,631 ,520 ,467 ,1008 ,817 ,257 ,6000 ,6646 ,1106 ,1604 ,2343 ,1718 ,1853 ,1724 ,1314 ,610 ,374 
2022.5.30,6133 ,6086 ,47 ,9 ,1120 ,190 ,301 ,275 ,202 ,174 ,109 ,68 ,1467 ,296 ,214 ,278 ,227 ,234 ,497 ,353 ,124 ,2958 ,3175 ,692 ,784 ,1201 ,943 ,933 ,691 ,518 ,212 ,159 
2022.5.31,17182 ,17139 ,43 ,9 ,3337 ,887 ,1307 ,676 ,430 ,548 ,494 ,135 ,3775 ,696 ,628 ,678 ,615 ,614 ,966 ,1153 ,236 ,8117 ,9065 ,1427 ,2438 ,3598 ,2523 ,2531 ,2192 ,1410 ,679 ,384 
2022.6.1,15787 ,15740 ,47 ,21 ,2924 ,707 ,941 ,537 ,462 ,451 ,461 ,119 ,3531 ,783 ,600 ,662 ,532 ,508 ,1303 ,985 ,280 ,7590 ,8197 ,1174 ,2091 ,3919 ,2204 ,2129 ,1826 ,1383 ,664 ,397 
2022.6.2,9886 ,9853 ,33 ,15 ,1821 ,402 ,687 ,378 ,264 ,368 ,321 ,99 ,2105 ,415 ,336 ,453 ,292 ,325 ,824 ,591 ,201 ,4659 ,5227 ,879 ,1318 ,2213 ,1465 ,1371 ,1203 ,844 ,350 ,243 
2022.6.3,12534 ,12499 ,35 ,17 ,2441 ,609 ,915 ,444 ,330 ,354 ,362 ,111 ,2870 ,586 ,414 ,406 ,446 ,429 ,842 ,826 ,142 ,5948 ,6586 ,941 ,1630 ,2746 ,1921 ,1822 ,1594 ,1112 ,496 ,272 
2022.6.4,12036 ,11994 ,42 ,9 ,2250 ,639 ,718 ,531 ,321 ,321 ,331 ,104 ,2746 ,546 ,397 ,538 ,415 ,391 ,889 ,688 ,209 ,5656 ,6380 ,995 ,1619 ,2672 ,1726 ,1578 ,1582 ,1102 ,494 ,268 
2022.6.5,9828 ,9781 ,47 ,20 ,1718 ,472 ,613 ,413 ,262 ,312 ,307 ,105 ,2189 ,384 ,327 ,491 ,378 ,354 ,751 ,572 ,179 ,4634 ,5194 ,762 ,1257 ,2104 ,1390 ,1432 ,1294 ,933 ,431 ,225 
2022.6.6,5015 ,4998 ,17 ,21 ,738 ,185 ,301 ,191 ,155 ,195 ,105 ,43 ,1339 ,240 ,178 ,193 ,193 ,158 ,422 ,268 ,111 ,2537 ,2478 ,482 ,647 ,1104 ,734 ,743 ,592 ,430 ,179 ,104 
2022.6.7,6171 ,6135 ,36 ,20 ,952 ,316 ,338 ,249 ,142 ,197 ,187 ,83 ,1438 ,307 ,245 ,298 ,216 ,205 ,452 ,409 ,134 ,3084 ,3087 ,578 ,809 ,1329 ,979 ,955 ,745 ,479 ,186 ,111 
2022.6.8,13353 ,13292 ,61 ,6 ,2626 ,822 ,992 ,533 ,353 ,370 ,368 ,115 ,3074 ,586 ,401 ,458 ,469 ,446 ,816 ,746 ,174 ,6391 ,6962 ,962 ,1811 ,2962 ,2042 ,1955 ,1770 ,1088 ,500 ,263 
2022.6.9,12149 ,12083 ,66 ,18 ,2008 ,668 ,671 ,409 ,352 ,396 ,426 ,118 ,2735 ,540 ,438 ,597 ,415 ,493 ,983 ,697 ,199 ,6104 ,6045 ,912 ,1535 ,2994 ,1742 ,1665 ,1473 ,1043 ,454 ,331 
2022.6.10,9307 ,9258 ,49 ,18 ,1536 ,494 ,568 ,388 ,278 ,266 ,303 ,90 ,2122 ,444 ,317 ,400 ,302 ,350 ,735 ,550 ,161 ,4518 ,4789 ,744 ,1172 ,2097 ,1373 ,1285 ,1173 ,826 ,398 ,239 
2022.6.11,8435 ,8372 ,63 ,10 ,1382 ,445 ,534 ,336 ,226 ,250 ,294 ,99 ,2066 ,383 ,304 ,300 ,275 ,318 ,625 ,471 ,126 ,4064 ,4371 ,648 ,1018 ,1856 ,1241 ,1160 ,1085 ,828 ,401 ,198 
2022.6.12,7376 ,7296 ,80 ,20 ,1158 ,417 ,396 ,277 ,192 ,268 ,296 ,81 ,1689 ,360 ,246 ,285 ,272 ,279 ,573 ,440 ,143 ,3582 ,3794 ,638 ,930 ,1460 ,1039 ,1047 ,999 ,745 ,356 ,162 
2022.6.13,3817 ,3761 ,56 ,17 ,660 ,187 ,204 ,121 ,108 ,146 ,109 ,16 ,1023 ,187 ,102 ,174 ,109 ,121 ,270 ,195 ,83 ,1949 ,1868 ,414 ,512 ,733 ,587 ,544 ,447 ,339 ,164 ,77 
2022.6.14,9768 ,9726 ,42 ,2 ,1762 ,669 ,619 ,590 ,198 ,239 ,306 ,75 ,2346 ,425 ,310 ,308 ,297 ,315 ,579 ,617 ,112 ,4882 ,4886 ,867 ,1298 ,1995 ,1518 ,1494 ,1273 ,768 ,364 ,191 
2022.6.15,9426 ,9322 ,104 ,9 ,1688 ,534 ,559 ,397 ,214 ,271 ,320 ,59 ,2286 ,449 ,323 ,417 ,270 ,270 ,685 ,537 ,144 ,4681 ,4745 ,728 ,1139 ,2060 ,1459 ,1349 ,1208 ,847 ,403 ,233 
2022.6.16,7979 ,7893 ,86 ,8 ,1546 ,456 ,466 ,334 ,187 ,195 ,284 ,65 ,1992 ,315 ,245 ,316 ,207 ,239 ,557 ,441 ,130 ,3998 ,3981 ,672 ,924 ,1720 ,1296 ,1173 ,972 ,713 ,352 ,157 
2022.6.17,7191 ,7122 ,69 ,9 ,1277 ,474 ,446 ,289 ,162 ,177 ,256 ,59 ,1723 ,300 ,188 ,317 ,183 ,233 ,448 ,522 ,137 ,3533 ,3658 ,569 ,884 ,1524 ,1145 ,1010 ,927 ,666 ,315 ,151 
2022.6.18,6821 ,6744 ,77 ,11 ,1234 ,421 ,438 ,256 ,135 ,126 ,244 ,71 ,1692 ,306 ,202 ,247 ,207 ,208 ,431 ,480 ,101 ,3273 ,3548 ,549 ,834 ,1371 ,1004 ,976 ,919 ,676 ,315 ,177 
2022.6.19,6063 ,5980 ,83 ,14 ,1107 ,343 ,402 ,278 ,134 ,138 ,242 ,52 ,1405 ,250 ,194 ,216 ,183 ,211 ,405 ,374 ,127 ,2969 ,3094 ,496 ,744 ,1103 ,878 ,891 ,888 ,645 ,277 ,141 
2022.6.20,3531 ,3437 ,94 ,10 ,719 ,148 ,139 ,221 ,115 ,91 ,115 ,44 ,884 ,154 ,83 ,134 ,72 ,111 ,226 ,194 ,77 ,1779 ,1752 ,374 ,472 ,621 ,572 ,563 ,412 ,314 ,128 ,75 
2022.6.21,9299 ,9226 ,73 ,12 ,2041 ,531 ,587 ,477 ,180 ,175 ,317 ,63 ,2521 ,304 ,235 ,323 ,252 ,276 ,369 ,577 ,69 ,4551 ,4748 ,736 ,1166 ,1823 ,1498 ,1480 ,1256 ,803 ,368 ,169 
2022.6.22,8974 ,8872 ,102 ,11 ,1772 ,552 ,468 ,402 ,183 ,204 ,332 ,76 ,2275 ,364 ,223 ,365 ,265 ,268 ,524 ,539 ,162 ,4327 ,4647 ,736 ,1055 ,1817 ,1461 ,1401 ,1159 ,796 ,360 ,189 
2022.6.23,7492 ,7401 ,91 ,14 ,1578 ,454 ,351 ,371 ,145 ,205 ,241 ,63 ,1970 ,265 ,212 ,273 ,182 ,226 ,388 ,466 ,101 ,3518 ,3974 ,600 ,930 ,1542 ,1258 ,1113 ,937 ,640 ,304 ,168 
2022.6.24,7218 ,7105 ,113 ,10 ,1604 ,395 ,384 ,365 ,143 ,159 ,179 ,65 ,1859 ,304 ,177 ,250 ,205 ,182 ,405 ,399 ,132 ,3479 ,3739 ,547 ,818 ,1446 ,1212 ,1088 ,966 ,722 ,300 ,119 
2022.6.25,6779 ,6666 ,113 ,18 ,1548 ,402 ,315 ,330 ,125 ,163 ,191 ,53 ,1717 ,249 ,178 ,264 ,179 ,222 ,346 ,405 ,85 ,3188 ,3591 ,551 ,854 ,1305 ,1029 ,998 ,903 ,685 ,303 ,151 
2022.6.26,6236 ,6100 ,136 ,6 ,1307 ,388 ,283 ,370 ,123 ,150 ,229 ,64 ,1632 ,178 ,172 ,201 ,179 ,192 ,316 ,341 ,100 ,2970 ,3266 ,511 ,772 ,1118 ,959 ,968 ,826 ,692 ,267 ,123 
2022.6.27,3419 ,3308 ,111 ,3 ,598 ,149 ,91 ,202 ,83 ,99 ,86 ,26 ,1010 ,131 ,85 ,142 ,92 ,131 ,200 ,211 ,67 ,1754 ,1665 ,306 ,423 ,647 ,606 ,539 ,448 ,288 ,113 ,49 
2022.6.28,9889 ,9770 ,119 ,5 ,2472 ,684 ,460 ,497 ,129 ,221 ,269 ,52 ,2581 ,318 ,221 ,321 ,286 ,309 ,340 ,637 ,85 ,4710 ,5179 ,802 ,1242 ,2054 ,1656 ,1568 ,1264 ,794 ,338 ,171 
2022.6.29,10447 ,10243 ,204 ,7 ,2472 ,595 ,392 ,615 ,210 ,269 ,341 ,79 ,2659 ,346 ,231 ,379 ,290 ,268 ,544 ,578 ,169 ,5016 ,5431 ,767 ,1157 ,2363 ,1807 ,1589 ,1330 ,892 ,353 ,189 
2022.6.30,9590 ,9445 ,145 ,10 ,2280 ,587 ,402 ,505 ,194 ,230 ,281 ,71 ,2444 ,283 ,218 ,300 ,271 ,249 ,501 ,560 ,205 ,4396 ,5194 ,703 ,1163 ,2353 ,1601 ,1396 ,1132 ,818 ,316 ,108 
2022.7.1,9514 ,9376 ,138 ,8 ,2339 ,586 ,423 ,465 ,171 ,209 ,291 ,55 ,2463 ,240 ,264 ,317 ,252 ,227 ,464 ,556 ,184 ,4278 ,5236 ,714 ,1174 ,2295 ,1555 ,1310 ,1195 ,767 ,350 ,154 
2022.7.2,10708 ,10536 ,172 ,7 ,2776 ,610 ,369 ,524 ,164 ,274 ,311 ,79 ,2817 ,313 ,265 ,381 ,273 ,243 ,503 ,576 ,216 ,5021 ,5687 ,853 ,1391 ,2469 ,1732 ,1523 ,1322 ,864 ,374 ,180 
2022.7.3,10037 ,9851 ,186 ,8 ,2432 ,546 ,294 ,563 ,188 ,241 ,285 ,70 ,2657 ,269 ,215 ,416 ,268 ,248 ,536 ,587 ,207 ,4659 ,5378 ,857 ,1305 ,2037 ,1536 ,1490 ,1379 ,927 ,322 ,184 
2022.7.4,6241 ,6080 ,161 ,4 ,1158 ,291 ,253 ,345 ,144 ,213 ,147 ,57 ,1892 ,235 ,166 ,239 ,125 ,148 ,313 ,332 ,174 ,3032 ,3209 ,687 ,899 ,1229 ,1042 ,916 ,699 ,465 ,170 ,134 
2022.7.5,18125 ,17961 ,164 ,2 ,4772 ,1167 ,677 ,974 ,280 ,433 ,465 ,117 ,4895 ,532 ,412 ,585 ,401 ,385 ,656 ,1074 ,285 ,8429 ,9696 ,1520 ,2506 ,3779 ,3008 ,2967 ,2342 ,1256 ,530 ,217 
2022.7.6,19352 ,19126 ,226 ,7 ,4762 ,1163 ,645 ,1067 ,337 ,451 ,518 ,153 ,5171 ,596 ,488 ,665 ,479 ,459 ,942 ,1066 ,381 ,9167 ,10185 ,1564 ,2601 ,4232 ,3199 ,2938 ,2392 ,1482 ,587 ,357 
2022.7.7,18494 ,18297 ,197 ,10 ,4575 ,1156 ,658 ,979 ,313 ,488 ,480 ,111 ,4982 ,560 ,440 ,698 ,456 ,410 ,798 ,971 ,413 ,8638 ,9856 ,1476 ,2486 ,4100 ,3004 ,2825 ,2315 ,1355 ,601 ,332 
2022.7.8,19294 ,19107 ,187 ,12 ,4600 ,1236 ,627 ,972 ,362 ,559 ,490 ,165 ,5402 ,486 ,493 ,771 ,543 ,379 ,759 ,1039 ,394 ,9057 ,10237 ,1632 ,2755 ,3992 ,3035 ,2909 ,2411 ,1566 ,655 ,339 
2022.7.9,20259 ,20040 ,219 ,19 ,4893 ,1279 ,712 ,1060 ,350 ,504 ,580 ,173 ,5625 ,546 ,566 ,757 ,519 ,477 ,745 ,1094 ,366 ,9562 ,10697 ,1755 ,3149 ,4066 ,2890 ,2982 ,2683 ,1689 ,692 ,353 
2022.7.10,20383 ,20136 ,247 ,19 ,5235 ,1296 ,488 ,926 ,370 ,524 ,646 ,196 ,5443 ,434 ,562 ,781 ,574 ,440 ,903 ,1060 ,492 ,9501 ,10882 ,1769 ,3123 ,3719 ,3010 ,3035 ,2648 ,1890 ,802 ,387 
2022.7.11,12671 ,12500 ,171 ,18 ,2616 ,625 ,454 ,631 ,267 ,469 ,330 ,103 ,3986 ,312 ,317 ,445 ,307 ,236 ,534 ,658 ,359 ,6087 ,6584 ,1442 ,2085 ,2238 ,2035 ,2026 ,1424 ,883 ,356 ,182 
2022.7.12,37332 ,37081 ,251 ,7 ,9405 ,2666 ,1433 ,1910 ,662 ,912 ,1000 ,320 ,10303 ,889 ,977 ,1288 ,989 ,754 ,1162 ,2105 ,541 ,17228 ,20104 ,3256 ,6228 ,6710 ,5970 ,5978 ,4714 ,2765 ,1188 ,523 
2022.7.13,40240 ,39856 ,384 ,12 ,9358 ,2505 ,1429 ,2087 ,814 ,968 ,1129 ,375 ,11171 ,1046 ,1069 ,1593 ,1050 ,850 ,1650 ,2166 ,964 ,18845 ,21395 ,3402 ,6330 ,8180 ,6637 ,5848 ,4806 ,3048 ,1329 ,660 
2022.7.14,39154 ,38831 ,323 ,16 ,9648 ,2357 ,1281 ,1953 ,800 ,1022 ,1086 ,266 ,10627 ,1037 ,1041 ,1513 ,1148 ,850 ,1571 ,2085 ,854 ,18117 ,21037 ,3283 ,6089 ,8206 ,6080 ,5864 ,4657 ,2932 ,1390 ,653 
2022.7.15,38856 ,38596 ,260 ,16 ,8943 ,2533 ,1545 ,2091 ,815 ,1006 ,1054 ,258 ,10524 ,1120 ,1041 ,1415 ,1070 ,855 ,1618 ,2064 ,878 ,18002 ,20854 ,3370 ,6496 ,7519 ,5886 ,5599 ,4702 ,3161 ,1460 ,663 
2022.7.16,41290 ,41015 ,275 ,16 ,9449 ,2617 ,1335 ,2125 ,812 ,1055 ,1178 ,305 ,11443 ,1111 ,1283 ,1636 ,1145 ,889 ,1621 ,2299 ,967 ,19204 ,22086 ,3774 ,7093 ,7529 ,5846 ,5932 ,5088 ,3553 ,1682 ,793 
2022.7.17,40312 ,40018 ,294 ,14 ,8561 ,2568 ,1174 ,2092 ,937 ,1172 ,1369 ,316 ,11039 ,1158 ,1279 ,1517 ,1242 ,906 ,1683 ,2231 ,1033 ,18909 ,21403 ,3869 ,6654 ,6741 ,5723 ,6059 ,5200 ,3560 ,1698 ,808 
2022.7.18,26273 ,25957 ,316 ,11 ,4892 ,1249 ,1022 ,1937 ,580 ,758 ,609 ,269 ,8261 ,678 ,715 ,979 ,682 ,547 ,1067 ,1164 ,832 ,12653 ,13620 ,3421 ,5198 ,4232 ,3840 ,3877 ,2675 ,1806 ,758 ,466 
2022.7.19,73536 ,73190 ,346 ,12 ,18029 ,4891 ,2423 ,4227 ,1368 ,1951 ,2067 ,559 ,20090 ,2009 ,1986 ,2750 ,2093 ,1658 ,2218 ,3968 ,1221 ,34422 ,39114 ,6791 ,13645 ,12372 ,11242 ,11400 ,8928 ,5463 ,2580 ,1115 
2022.7.20,76350 ,75931 ,419 ,12 ,17190 ,4411 ,2573 ,4399 ,1723 ,2058 ,2106 ,522 ,21352 ,2203 ,2210 ,2855 ,2198 ,1602 ,3149 ,3845 ,1939 ,35474 ,40876 ,6732 ,12174 ,14369 ,11847 ,11428 ,9022 ,6302 ,2949 ,1527 
2022.7.21,71128 ,70816 ,312 ,17 ,16655 ,4126 ,2405 ,3930 ,1650 ,2028 ,2020 ,490 ,19498 ,1992 ,1893 ,2636 ,2185 ,1692 ,2829 ,3479 ,1599 ,32021 ,39107 ,6017 ,10223 ,14774 ,11148 ,10706 ,8375 ,5856 ,2766 ,1263 
2022.7.22,68587 ,68269 ,318 ,31 ,15367 ,3794 ,2287 ,3707 ,1596 ,1843 ,1866 ,528 ,18811 ,2140 ,2169 ,2640 ,2257 ,1625 ,2899 ,3564 ,1469 ,31552 ,37035 ,6104 ,10179 ,13490 ,10068 ,9903 ,8320 ,6202 ,2948 ,1373 
2022.7.23,68523 ,68228 ,295 ,30 ,14819 ,3942 ,2558 ,3756 ,1632 ,1976 ,1865 ,493 ,18373 ,2030 ,2138 ,2676 ,2176 ,1747 ,2943 ,3777 ,1589 ,31636 ,36887 ,6045 ,10489 ,12108 ,9670 ,9837 ,8920 ,6601 ,3199 ,1654 
2022.7.24,65364 ,65051 ,313 ,18 ,13796 ,3546 ,1922 ,3469 ,1670 ,1986 ,1984 ,585 ,17286 ,1895 ,2255 ,2642 ,2351 ,1770 ,3003 ,3515 ,1678 ,30106 ,35258 ,6003 ,10043 ,10530 ,9111 ,9702 ,8676 ,6381 ,3289 ,1629 
2022.7.25,35848 ,35512 ,336 ,17 ,5961 ,1436 ,1430 ,1944 ,1106 ,1250 ,702 ,232 ,10896 ,1065 ,1259 ,1392 ,1214 ,991 ,1771 ,1947 ,1206 ,17164 ,18684 ,4232 ,5553 ,5589 ,5520 ,5610 ,4200 ,2978 ,1418 ,748 
2022.7.26,99211 ,98861 ,350 ,17 ,23051 ,6314 ,3444 ,5350 ,2315 ,2704 ,2393 ,795 ,27260 ,2478 ,3006 ,4183 ,2914 ,2546 ,3355 ,5462 ,1624 ,45538 ,53673 ,8871 ,12623 ,16898 ,15803 ,16318 ,13498 ,8698 ,4420 ,2082 
2022.7.27,100222 ,99690 ,532 ,25 ,20071 ,5288 ,3876 ,5308 ,2889 ,2845 ,2673 ,829 ,27192 ,3301 ,3241 ,4181 ,3371 ,2635 ,4967 ,5480 ,2054 ,46361 ,53861 ,8329 ,11654 ,18875 ,15864 ,15424 ,12990 ,9546 ,4891 ,2649 
2022.7.28,88335 ,87919 ,416 ,25 ,18149 ,4694 ,3051 ,4840 ,2469 ,2571 ,2377 ,727 ,24250 ,2852 ,2905 ,3653 ,2799 ,2414 ,4287 ,4435 ,1839 ,40372 ,47963 ,7479 ,10354 ,17013 ,13911 ,13634 ,11500 ,8423 ,4013 ,2008 
2022.7.29,85271 ,84841 ,430 ,35 ,17499 ,4591 ,3498 ,4374 ,2381 ,2557 ,2157 ,631 ,23556 ,2774 ,2578 ,3490 ,2920 ,2365 ,3796 ,4446 ,1622 ,38872 ,46399 ,7054 ,9783 ,15448 ,12795 ,12816 ,11780 ,8854 ,4480 ,2261 
2022.7.30,81931 ,81541 ,390 ,35 ,16543 ,4519 ,2873 ,4114 ,2172 ,2476 ,2096 ,621 ,22427 ,2609 ,2779 ,3352 ,2926 ,2316 ,3812 ,4447 ,1837 ,37814 ,44117 ,6986 ,8855 ,14452 ,12028 ,12250 ,11426 ,8980 ,4569 ,2385 
2022.7.31,73552 ,73206 ,346 ,20 ,14136 ,3835 ,2504 ,3949 ,2284 ,2417 ,2069 ,587 ,18578 ,2474 ,2543 ,3249 ,3009 ,2195 ,4145 ,3971 ,1583 ,33722 ,39830 ,6032 ,7593 ,11636 ,10680 ,11604 ,10787 ,8494 ,4497 ,2229 
2022.8.1,44635 ,44194 ,441 ,21 ,7317 ,2063 ,1947 ,2455 ,1494 ,1488 ,1096 ,357 ,12998 ,1450 ,1445 ,1806 ,1579 ,1447 ,2398 ,2255 ,1013 ,20968 ,23667 ,5008 ,5157 ,7169 ,6967 ,6971 ,5620 ,4487 ,2109 ,1147 
2022.8.2,111743 ,111179 ,564 ,16 ,24601 ,7010 ,4485 ,5741 ,2648 ,4164 ,2539 ,1009 ,30090 ,3120 ,3321 ,4295 ,3652 ,3127 ,4404 ,6002 ,1502 ,51186 ,60557 ,8307 ,10679 ,18714 ,17692 ,18222 ,16645 ,12122 ,6445 ,2917 
2022.8.3,119861 ,119273 ,588 ,26 ,23006 ,6658 ,4761 ,6260 ,3551 ,3531 ,2855 ,949 ,31684 ,4613 ,3953 ,5557 ,4303 ,3635 ,6184 ,6378 ,1966 ,54729 ,65132 ,8898 ,11930 ,21078 ,18074 ,18207 ,17316 ,13428 ,6923 ,4007 
2022.8.4,107844 ,107417 ,427 ,34 ,20218 ,6183 ,4394 ,5536 ,3416 ,3314 ,2877 ,918 ,27821 ,4369 ,3621 ,4359 ,4228 ,3159 ,5687 ,5814 ,1895 ,49319 ,58525 ,7786 ,10698 ,19539 ,16188 ,16350 ,15706 ,12274 ,6091 ,3212 
2022.8.5,112825 ,112339 ,486 ,47 ,20789 ,6633 ,4800 ,5900 ,3392 ,3622 ,2936 ,870 ,29413 ,4010 ,3753 ,4803 ,4115 ,3885 ,5782 ,6383 ,1705 ,51802 ,61023 ,9113 ,11790 ,19084 ,16569 ,16646 ,16425 ,12917 ,6637 ,3644 
2022.8.6,110622 ,110053 ,569 ,45 ,20148 ,6578 ,4706 ,5590 ,2845 ,3462 ,2956 ,822 ,29083 ,3974 ,3913 ,4712 ,4084 ,3587 ,5719 ,6760 ,1642 ,51166 ,59456 ,8912 ,11334 ,17925 ,15967 ,16516 ,16172 ,12991 ,6878 ,3927 
2022.8.7,105454 ,104975 ,479 ,27 ,18355 ,5821 ,4721 ,5618 ,3415 ,3452 ,3132 ,863 ,26277 ,3430 ,3654 ,4468 ,4479 ,3286 ,5892 ,6735 ,1828 ,48489 ,56965 ,8570 ,10606 ,16114 ,15182 ,15715 ,15954 ,12627 ,6936 ,3750 
2022.8.8,55242 ,54768 ,474 ,29 ,7857 ,2617 ,2284 ,2785 ,1996 ,1772 ,1601 ,519 ,15082 ,2508 ,1959 ,2230 ,2230 ,2045 ,3420 ,3048 ,1243 ,26515 ,28727 ,5509 ,5396 ,8686 ,8822 ,8733 ,7708 ,5947 ,2841 ,1600 
2022.8.9,149847 ,149267 ,580 ,40 ,29470 ,10008 ,7151 ,7763 ,3461 ,4952 ,3520 ,1155 ,39014 ,4760 ,5099 ,5951 ,5506 ,5014 ,5897 ,9437 ,1654 ,69426 ,80421 ,11078 ,13514 ,24227 ,22976 ,23887 ,23282 ,17010 ,9312 ,4561 
2022.8.10,151719 ,151113 ,606 ,50 ,26049 ,8912 ,6996 ,7707 ,5159 ,4674 ,4190 ,1327 ,38078 ,5275 ,5346 ,6637 ,6083 ,5862 ,8512 ,8885 ,1993 ,69917 ,81802 ,11157 ,14675 ,26085 ,22757 ,22260 ,21949 ,17646 ,9631 ,5559 
2022.8.11,137160 ,136654 ,506 ,59 ,24500 ,8187 ,6299 ,6679 ,4802 ,4265 ,3243 ,1052 ,34827 ,4606 ,4639 ,5839 ,5500 ,5339 ,7125 ,8208 ,2022 ,62442 ,74718 ,10748 ,13804 ,24356 ,20076 ,19607 ,19648 ,16026 ,8441 ,4454 
2022.8.12,128652 ,128195 ,457 ,58 ,22820 ,7390 ,5816 ,7000 ,4040 ,3797 ,3103 ,983 ,32735 ,4311 ,4238 ,5744 ,4997 ,5230 ,6661 ,7768 ,1984 ,59027 ,69625 ,10335 ,12843 ,20948 ,18258 ,18461 ,18874 ,15828 ,8511 ,4594 
2022.8.13,124536 ,124070 ,466 ,67 ,21847 ,7658 ,6069 ,6095 ,4396 ,3901 ,2963 ,1064 ,31115 ,3987 ,4177 ,5224 ,4800 ,5391 ,6210 ,7762 ,1867 ,57099 ,67437 ,10666 ,12315 ,18796 ,17058 ,17905 ,18321 ,16001 ,8697 ,4777 
2022.8.14,119524 ,119073 ,451 ,57 ,19579 ,7000 ,5633 ,6062 ,4485 ,4112 ,2810 ,1049 ,29210 ,3463 ,4297 ,5596 ,5099 ,5022 ,6457 ,7714 ,1911 ,54793 ,64731 ,11282 ,11859 ,16199 ,15776 ,17338 ,17920 ,15762 ,8668 ,4720 
2022.8.15,62045 ,61654 ,391 ,50 ,8241 ,2926 ,3038 ,2978 ,2714 ,2262 ,1595 ,522 ,16079 ,2368 ,2242 ,2841 ,2452 ,2778 ,3584 ,3933 ,1471 ,29365 ,32680 ,7031 ,6498 ,8605 ,9050 ,9425 ,8492 ,7101 ,3667 ,2176 
2022.8.16,84091 ,83632 ,459 ,37 ,13053 ,4672 ,4906 ,4204 ,2660 ,2968 ,2104 ,765 ,21053 ,2756 ,2986 ,3601 ,3662 ,3439 ,4261 ,5568 ,1391 ,39678 ,44413 ,8229 ,8072 ,12245 ,13390 ,13608 ,12238 ,9356 ,4551 ,2402 
2022.8.17,180745 ,180183 ,562 ,42 ,32511 ,13023 ,8727 ,9109 ,5521 ,6175 ,3877 ,1548 ,45952 ,5176 ,5724 ,7535 ,6290 ,7507 ,7548 ,12719 ,1783 ,82485 ,98260 ,13469 ,17047 ,27765 ,27399 ,28028 ,27104 ,21700 ,12073 ,6160 
2022.8.18,178501 ,177872 ,629 ,61 ,28359 ,11145 ,9931 ,9210 ,6737 ,6066 ,4208 ,1414 ,42421 ,5638 ,6304 ,8355 ,6980 ,7588 ,10125 ,11630 ,2357 ,81512 ,96989 ,14624 ,18788 ,28328 ,25885 ,25069 ,24850 ,21661 ,12172 ,7124 
2022.8.19,138766 ,138303 ,463 ,83 ,21025 ,8762 ,8134 ,6739 ,5411 ,4387 ,3137 ,977 ,33365 ,4303 ,4756 ,5775 ,5732 ,6013 ,8620 ,9489 ,2108 ,63671 ,75095 ,11113 ,15023 ,22138 ,19631 ,19503 ,19386 ,17178 ,9589 ,5205 
2022.8.20,129350 ,128862 ,488 ,84 ,19963 ,8546 ,7220 ,6247 ,4710 ,4368 ,3149 ,1108 ,31325 ,3669 ,4441 ,5762 ,5079 ,5732 ,7241 ,8836 ,1897 ,59139 ,70211 ,11248 ,14867 ,19268 ,17081 ,17716 ,17892 ,16368 ,9486 ,5424 
2022.8.21,110903 ,110508 ,395 ,64 ,16736 ,6829 ,6434 ,5425 ,4031 ,3771 ,2862 ,954 ,25591 ,3030 ,3793 ,5185 ,4727 ,5055 ,6937 ,7598 ,1933 ,51081 ,59822 ,9849 ,12045 ,14919 ,14469 ,15623 ,16023 ,15037 ,8362 ,4576 
2022.8.22,59014 ,58612 ,402 ,65 ,7391 ,2732 ,3572 ,3111 ,2659 ,2050 ,1282 ,474 ,14997 ,2134 ,2024 ,2476 ,2528 ,2629 ,3770 ,3788 ,1353 ,27955 ,31059 ,6982 ,7266 ,8053 ,8665 ,8549 ,7478 ,6577 ,3364 ,2080 
2022.8.23,150198 ,149705 ,493 ,52 ,25671 ,10687 ,8636 ,8189 ,4171 ,5209 ,3367 ,1248 ,37222 ,4167 ,4694 ,6743 ,5391 ,6524 ,6418 ,10315 ,1528 ,68964 ,81234 ,13399 ,18398 ,20171 ,21182 ,22537 ,21232 ,17698 ,10149 ,5432 
2022.8.24,139290 ,138836 ,454 ,63 ,20566 ,8586 ,7891 ,7094 ,5746 ,4202 ,3264 ,1171 ,32642 ,4627 ,4698 ,6395 ,5529 ,6081 ,9072 ,9617 ,2096 ,64495 ,74795 ,11915 ,16294 ,19803 ,19238 ,19615 ,19027 ,17143 ,10032 ,6223 
2022.8.25,113343 ,112975 ,368 ,108 ,17716 ,7164 ,6307 ,5794 ,4140 ,3660 ,2553 ,944 ,27022 ,3329 ,3810 ,5241 ,4531 ,5079 ,6421 ,7981 ,1634 ,52246 ,61097 ,9662 ,12733 ,16577 ,15914 ,16383 ,15577 ,14138 ,7921 ,4438 
